epoch	NLL	sdz	train_time
669	8585.054667154947	0.9879315824431627	243
670	8584.488852779881	0.9879392813004199	244
671	8584.494809520487	0.9879621174313179	481
672	8584.713503260191	0.9879572072452834	476
673	8584.521461953922	0.9879458258498688	346
674	8584.445170915045	0.98796322280351	236
675	8584.749252007932	0.9879399921212878	244
676	8584.681791759673	0.9879666107396284	412
677	8584.554681894731	0.9879946550797849	480
678	8584.327634850328	0.987980776523449	483
679	8584.292248991882	0.9879606693324183	261
680	8584.25903444874	0.9879674497155511	242
681	8584.24998712864	0.9879700232322525	400
682	8583.988624209449	0.9879780500164242	483
683	8583.667029971168	0.9879756940870869	481
684	8583.712166092022	0.9879828358487207	273
685	8583.824855674691	0.9879872843521793	239
686	8583.642277308873	0.9879927822977913	299
687	8583.883351851482	0.9880154573288905	480
688	8584.349403848453	0.9880420103871903	483
689	8584.06542491264	0.9880158981802513	374
690	8583.55722419583	0.9880496808612833	248
691	8583.69830363786	0.9879948342738508	296
692	8583.24048142206	0.9880102513750799	481
693	8583.265791497262	0.9880060787711825	480
694	8583.397182957655	0.988011300943944	376
695	8582.963337593339	0.9879565062571545	244
696	8582.96481634646	0.9879883803224483	245
697	8582.940138836297	0.9879977004919328	443
698	8582.946641364066	0.9880235169310959	484
699	8582.63521030971	0.987987995122363	468
700	8583.10385609322	0.9880107656171938	245
701	8582.616643996465	0.9879904635706727	243
702	8582.134964508265	0.9880191711138706	428
703	8582.37683043188	0.9880207675908294	479
704	8582.299425189998	0.9880298706797921	482
705	8582.053636408176	0.9880272774976127	249
706	8581.88075204447	0.9880346909773593	245
707	8581.931783663173	0.9880246597082436	316
708	8582.19024242998	0.9880433140360579	485
709	8582.012967687075	0.9880095638942962	479
710	8582.023064853383	0.988030237506847	359
711	8581.930683577142	0.9880427981467068	240
712	8582.010431614051	0.9880532100036437	303
713	8581.90222998379	0.9880437646441314	479
714	8581.64623006185	0.9880461875526678	479
715	8581.761949396458	0.9880627723676818	377
716	8581.645979693147	0.9880807071062577	242
717	8581.701498849052	0.9880512196342556	239
718	8581.387831499787	0.9880831072068944	300
719	8581.433045056401	0.9880411431801562	478
720	8581.533670023186	0.9880446393524303	479
721	8581.343402473294	0.9880661333144523	238
722	8580.805851112418	0.9880550711789504	244
723	8581.077238121812	0.988044256914635	345
724	8581.274604849265	0.9880569159832536	480
725	8581.014447685813	0.988045541430209	480
726	8580.87617336974	0.9880592389678469	322
727	8581.012551028713	0.9880723595923308	243
728	8580.985834653686	0.9880495655293368	245
729	8580.678583884726	0.9880826472222399	482
730	8580.830382055166	0.9880816730461559	480
731	8580.51676951298	0.9880565831399694	308
732	8580.396300854327	0.9880656318701043	243
733	8579.981477075693	0.988062685342873	244
734	8580.21277997283	0.9880735934743671	485
735	8580.530659370683	0.9880530367142895	487
736	8580.174129563935	0.9880949242331949	421
737	8579.888534649699	0.9881053843415107	240
738	8579.89141513539	0.9881109331233972	246
739	8580.065828076837	0.9880973685051309	393
740	8579.92260617626	0.9880971543642939	485
741	8579.79865934411	0.9881027719500114	394
742	8579.627686169682	0.988098157100937	242
743	8579.599085801312	0.9881323496906125	247
744	8579.827399221407	0.9881061055019599	409
745	8579.768400853995	0.9881154234666808	483
746	8579.59649886566	0.988128837628835	489
747	8580.137394911579	0.9881337674803474	261
748	8579.625110859773	0.988137279542125	244
749	8579.414890003853	0.9881328161375053	317
750	8579.373157734773	0.9881299669746639	487
751	8579.074848823808	0.9881139454894325	466
752	8579.444334276679	0.9881354921883871	242
753	8579.465878648823	0.9881168531925499	241
754	8578.835007440477	0.9881251906203169	335
755	8579.064439008025	0.9881118176137509	484
756	8579.360381249668	0.9881315541003837	482
757	8578.985773826133	0.9880893074077408	341
758	8578.909684576956	0.9881377719393393	221
759	8578.67852284957	0.9881201018991114	239
760	8578.809202855948	0.9881398629169075	449
761	8578.786835547207	0.9881491252050107	487
762	8578.189904660594	0.98813662193969	339
763	8578.54851568313	0.9881720071291031	242
764	8578.6897194791	0.9881449818965935	244
765	8578.208177423801	0.988169590682805	463
766	8578.325796737152	0.9881301562042057	485
767	8578.263174459236	0.9881432677308718	452
768	8577.777324650564	0.9881500845306179	241
769	8577.51949741078	0.9881441484199089	243
770	8577.703085763114	0.9881620078924156	356
771	8577.81249522514	0.9881281666204232	480
772	8577.764564150855	0.9881619111615785	437
773	8577.314388145394	0.9881650887074924	241
774	8576.926062343882	0.98815091605596	241
775	8576.767431142378	0.9881705585233613	376
776	8577.0832903596	0.9881519693501142	480
777	8577.096382193015	0.9881563995058845	481
778	8577.3598107578	0.9881825055800327	308
779	8576.969564840096	0.9881917991909851	244
780	8577.09032559557	0.9881628295850187	281
781	8576.943433489118	0.9882160571410137	480
782	8576.531231523371	0.9881733572047179	485
783	8575.987014459104	0.9882214413005479	267
784	8575.95701754823	0.9882004454377151	242
785	8576.193504696801	0.9882029511642699	274
786	8575.975477984162	0.9881979567917432	482
787	8575.467090009832	0.9881926817806805	483
788	8575.492548520873	0.9882033784069172	401
789	8575.707049934232	0.9882354361011463	241
790	8575.752655859707	0.9882039645445996	239
791	8575.910466200641	0.9882234002203762	486
792	8575.407430843432	0.9882085186232921	485
793	8575.682417266224	0.9882273039951617	412
794	8575.332351373167	0.9881996634055157	244
795	8574.997262760084	0.9882449663060457	245
796	8574.715796645807	0.9882139372227549	420
797	8575.185027453364	0.9882228994349234	482
798	8575.027119954428	0.9882424347051958	484
799	8575.045196117999	0.9882597751712718	259
800	8574.964066901175	0.9882533520612181	241
801	8574.671346859057	0.9882629332797868	421
802	8574.228739212971	0.9882562940268695	485
803	8573.959958238667	0.9882206890199866	486
804	8574.063367363548	0.9882413260638714	261
805	8574.206183608698	0.9882417494291756	244
806	8573.754408440622	0.988204609881453	310
807	8573.818378266835	0.9882509117933358	483
808	8573.744551885695	0.9882378195520161	480
809	8573.420421574392	0.9882427568794513	372
810	8573.643927334117	0.9882520675709864	243
811	8573.431548864663	0.988206841152947	275
812	8573.967102258384	0.9882123876033592	482
813	8573.150568748008	0.9882467319162525	486
814	8573.187010473135	0.988208603874153	397
815	8573.120601939507	0.9882459895191144	242
816	8573.175994665444	0.9882443680548344	248
817	8572.901776164568	0.98822863478543	414
818	8572.613283118422	0.9882490800655618	490
819	8572.625587722881	0.9882537331558815	481
820	8572.93536522275	0.9882596663522477	261
821	8573.022129396191	0.9882651405776439	243
822	8572.420687305685	0.9882603362202644	397
823	8572.047596626542	0.988311751359174	489
824	8572.170671112683	0.9882518584732296	483
825	8571.985777978183	0.9882190765268137	274
826	8571.828083271883	0.9882901325112298	244
827	8571.75323880773	0.9882856114026235	254
828	8571.698473249164	0.9882713754971822	483
829	8571.883736123844	0.9882833743277861	481
830	8571.866157168433	0.9883006752855112	422
831	8571.391857951678	0.9883025657816403	244
832	8571.562643453377	0.9882688045653761	255
833	8571.063129658602	0.9882805379880529	485
834	8571.499933982383	0.9882892300786615	480
835	8570.818148865992	0.988265256492459	426
836	8571.08736850453	0.9883050760190909	244
837	8570.870414889589	0.9882610694182162	244
838	8570.398806824976	0.9882923732606732	392
839	8570.647965204149	0.9882882478691283	486
840	8571.257939345172	0.9883372621217958	480
841	8570.24032156808	0.9882641455450025	244
842	8570.425971206354	0.9882808903954468	242
843	8569.84349008158	0.9883070546297394	392
844	8569.732405059192	0.988287345664639	486
845	8569.899158088529	0.9883187529282506	484
846	8569.565367821933	0.9883398319892331	281
847	8569.641788612418	0.988288798198408	233
848	8569.793559171716	0.9883258136204717	278
849	8569.832678762423	0.9883247802959008	482
850	8569.443898726482	0.9883293822711828	493
851	8569.229048540803	0.9883607291192019	259
852	8568.894659133184	0.9883856222692395	238
853	8569.284792737895	0.9883502502070398	320
854	8568.75070128149	0.9883696395827799	483
855	8569.041794134646	0.9883717731857786	483
856	8569.138556655573	0.988355432542003	355
857	8568.536929798775	0.9883683023556155	242
858	8568.739476625611	0.9883939481156618	243
859	8568.773507877271	0.9883788702439289	453
860	8568.428874528327	0.9883851799480363	484
861	8568.471281090562	0.9883799953829675	324
862	8567.926198738773	0.9883883930235898	244
863	8567.646266807504	0.9884040890654333	257
864	8567.93496807903	0.9883812390977428	486
865	8567.998204445352	0.9884324089757034	481
866	8568.000404202208	0.9884494420926587	421
867	8567.60388764881	0.9883758040765921	241
868	8567.797342520993	0.9884111515822864	238
869	8567.218867918262	0.98839365419786	375
870	8567.049311216186	0.988410698440002	480
871	8567.466098499946	0.9884422757745195	412
872	8567.717840077925	0.9884056338951701	210
873	8566.986637660435	0.9884341819604643	242
874	8567.18445986793	0.9884082711726224	352
875	8567.073279971168	0.9883925878525186	483
876	8567.04501238972	0.9884285241568169	484
877	8566.793154761905	0.988479276092685	317
878	8566.61283012961	0.988462592519465	242
879	8566.540737022347	0.9884319187072265	253
880	8566.548361849622	0.9884471467056242	478
881	8566.026410161232	0.9884386056793385	481
882	8565.856788271949	0.9884687720918331	296
883	8565.69584915265	0.9884442652822757	245
884	8565.094393775576	0.9884481145208385	289
885	8565.377074157299	0.9884547511128341	482
886	8565.590688277263	0.988480361343241	483
887	8565.333726325003	0.9884845643830137	389
888	8565.286443385949	0.9884798086318028	245
889	8565.675930308647	0.9884596759972929	246
890	8565.673781414422	0.9884551771644021	413
891	8565.566398776307	0.9884497805365494	481
892	8564.921230809217	0.9884666683671831	371
893	8564.877053397042	0.9884616724994718	247
894	8564.9279199717	0.988473540868889	245
895	8565.268907819476	0.9884609466000479	457
896	8564.882717625624	0.9885163024371985	483
897	8565.087735130674	0.9884786076691686	458
898	8564.933072044736	0.9885131609784502	246
899	8564.480909905466	0.9884918379743083	242
900	8564.572974172579	0.9885139921490027	334
901	8564.490320322466	0.988574548314015	483
902	8564.206660679409	0.988510172408657	451
903	8564.25700700202	0.9885337042058406	242
904	8564.701206129424	0.9885254015474498	244
905	8564.038952885841	0.9885197898157599	339
906	8563.553807680299	0.9884988803695254	481
907	8563.474284684577	0.9885451119317084	481
908	8563.373887665417	0.9885363807128805	338
909	8563.397852475951	0.9885213906008775	244
910	8563.616333007812	0.9885488492848516	240
911	8563.647221364132	0.988493057309973	487
912	8563.509443425808	0.9885434337517842	484
913	8563.2712585034	0.9885307622655314	312
914	8563.343298672007	0.9885341694869962	226
915	8563.154799480828	0.9885377770125054	230
916	8563.180512512623	0.988567782730675	477
917	8563.000428906915	0.9885602486478228	477
918	8563.309599584463	0.9885499061775856	438
919	8563.0753809092	0.9885612905633693	233
920	8562.571639703245	0.9885817013528883	244
921	8562.282245454335	0.9885749117705692	438
922	8562.420545097923	0.9885768005434348	484
923	8562.476375034877	0.988586872157191	473
924	8562.403518157751	0.9885598747756611	246
925	8561.867941927747	0.9885529029835649	241
926	8561.768776822253	0.9885816864770691	332
927	8562.276993939666	0.9885765014305001	483
928	8562.147803481745	0.9886188906471746	483
929	8562.525429239078	0.9885877474230162	340
930	8561.932605769358	0.9886334455337654	242
931	8561.715961482249	0.9885966235733762	293
932	8562.005778617598	0.9885966831526789	479
933	8561.745064871651	0.9885729766216408	484
934	8561.553656338023	0.9886278122359392	380
935	8561.444057957655	0.9885837186862823	247
936	8561.207235738533	0.9886116973396872	246
937	8561.120718612152	0.98864014358038	428
938	8561.52711933162	0.9885873025929441	481
939	8561.592439612563	0.9886551009757178	488
940	8560.989338154695	0.9885907314819138	251
941	8560.78746603622	0.9886225524554852	231
942	8561.111340788757	0.9886228690291343	369
943	8560.757912149234	0.9885829479566642	481
944	8560.60645008736	0.9886548500634781	483
945	8560.82000504059	0.9886130353524571	311
946	8560.133697302163	0.988614701342826	244
947	8559.816465416734	0.9886425367372782	269
948	8559.767745660276	0.988622801973909	481
949	8559.816342100805	0.9886133041308851	482
950	8560.327127262037	0.9886705690652741	408
951	8560.606000212585	0.9886461846327701	242
952	8560.482746150217	0.9886177246566532	241
953	8560.070137283428	0.9886738503111058	479
954	8560.231436593192	0.9886378473063715	480
955	8560.234930336881	0.9886401658054111	438
956	8560.340951724927	0.9886845921476682	241
957	8559.950393157751	0.9886315683169025	239
958	8559.782561217846	0.9886691176212158	357
61	13283.397902715773	0.9947440174836961	14
62	13190.813995845734	0.9867210941655296	14
63	13156.357724144345	0.9882255683815668	14
64	13133.481003534227	0.9891531387018779	14
65	13115.805237785218	0.9897478170811184	14
